filename,score_Normal,score_High,score_Mid,score_Low,score_Very_Low,prob_Normal,prob_High,prob_Mid,prob_Low,prob_Very_Low,predict class,actual class
F02_B3_CW82_M6.npy,-23.986235,-15.559355,-5.4355206,6.652544,-7.5546236,4.9402024e-14,2.2567953e-10,5.626233e-06,0.9999937,6.7593163e-07,Low,Low
M07_B3_CW78_M8.npy,-11.015373,-7.549438,-8.368808,5.7819757,-12.202328,5.0699462e-08,1.6227054e-06,7.15141e-07,0.9999975,1.54709e-08,Low,Low
F02_B3_CW7_M7.npy,-20.793152,-16.608839,4.8539963,9.872209,-7.2347484,4.7790283e-14,3.1373485e-12,0.0065728556,0.99342716,3.695551e-08,Low,Low
M07_B3_CW76_M3.npy,-22.608313,-18.101921,-8.134108,12.536833,-18.787622,5.453274e-16,4.940356e-14,1.0537186e-09,1.0,2.4886392e-14,Low,Low
M16_B3_CW17_M4.npy,-26.049782,-29.257002,-19.083559,17.583622,-30.82305,1.1226736e-19,4.543352e-21,1.190268e-16,1.0,9.489656e-22,Low,Low
M07_B3_LQ_M4.npy,-18.90335,-17.064272,-8.264281,5.573429,-7.0316496,2.3435146e-11,1.4742445e-10,9.780406e-07,0.9999957,3.354919e-06,Low,Low
F02_B3_CW46_M2.npy,-46.969173,-32.35008,-15.037165,7.437499,-15.601066,2.3522416e-24,5.2538075e-18,1.7353137e-10,1.0,9.873668e-11,Low,Low
F02_B3_CW69_M4.npy,-7.7113523,-8.214962,-1.1941353,-1.4816393,3.33331,1.567526e-05,9.4732695e-06,0.010607334,0.007956919,0.98141056,Very_Low,Low
F02_B3_C12_M5.npy,-54.97737,-34.625957,-7.6227636,18.103558,-8.760072,1.825384e-32,1.2585271e-23,6.717385e-12,1.0,2.1541425e-12,Low,Low
M16_B3_CW17_M6.npy,-17.84442,-30.657618,-19.276014,15.071887,-20.861557,5.0655916e-15,1.3801583e-20,1.2103094e-15,1.0,2.479152e-16,Low,Low
F02_B3_CW87_M4.npy,-51.42344,-31.79814,-11.483251,16.718906,-16.773325,2.5477318e-30,8.497975e-22,5.648839e-13,1.0,2.8477896e-15,Low,Low
M07_B3_LQ_M5.npy,-12.893443,-10.672829,-6.107125,2.0517788,-3.7417717,3.2205196e-07,2.9670612e-06,0.0002852244,0.9966744,0.0030370106,Low,Low
M16_B3_CW9_M4.npy,-17.733393,-7.5788617,-1.7180167,7.0190754,-12.121301,1.7785651e-11,4.572216e-07,0.00016049415,0.99983895,4.8682174e-09,Low,Low
F02_B3_CW47_M7.npy,-47.69062,-31.927923,-9.692177,11.74229,-10.148688,1.5438843e-26,1.0821015e-19,4.9105386e-10,1.0,3.1107786e-10,Low,Low
F02_B3_C1_M3.npy,-19.124084,-13.303353,-4.619993,3.6949167,-0.61184984,1.2131522e-10,4.0909697e-08,0.00024152476,0.9864638,0.01329463,Low,Low
F02_B3_CW9_M2.npy,-31.567493,-18.897396,-4.929681,10.398958,-3.613887,5.9456636e-19,1.8912743e-13,2.202197e-07,0.9999989,8.2091515e-07,Low,Low
M07_B3_CW79_M5.npy,-20.615591,-15.946869,-10.324009,12.944758,-20.297829,2.6602707e-15,2.8348187e-13,7.8433635e-11,1.0,3.6553372e-15,Low,Low
F02_B3_CW38_M7.npy,-17.176529,-10.1699295,-2.436026,5.225959,-7.5787363,1.8643062e-10,2.0579988e-07,0.0004701503,0.99952686,2.7465408e-06,Low,Low
F02_B3_CW13_M4.npy,-52.807102,-35.162994,-12.066401,9.80273,-9.559765,6.4401374e-28,2.9623325e-20,3.179493e-10,1.0,3.899196e-09,Low,Low
M16_B3_CW66_M6.npy,-12.760015,-23.24917,-12.305422,11.472421,-17.028795,2.9921756e-11,8.329218e-16,4.7142627e-11,1.0,4.1886956e-13,Low,Low
M07_B3_CW75_M2.npy,-16.25529,-14.584692,-7.260422,11.668567,-17.703888,7.4614625e-13,3.966021e-12,6.015121e-09,1.0,1.752688e-13,Low,Low
M07_B3_CW34_M8.npy,-12.580405,-8.8029785,-2.353937,8.146866,-8.654905,9.959743e-10,4.3527546e-08,2.751359e-05,0.99997246,5.0474448e-08,Low,Low
F02_B3_CW34_M4.npy,-68.39233,-48.75522,-19.540731,13.493392,-19.391703,2.7383185e-36,9.242119e-28,4.502595e-15,1.0,5.226191e-15,Low,Low
M16_B3_C9_M8.npy,-25.877552,-21.608171,-9.676224,9.512683,-11.022706,4.2679158e-16,3.0505986e-14,4.6383475e-09,1.0,1.206685e-09,Low,Low
M16_B3_CW24_M3.npy,-3.5402975,-8.12792,-6.8860464,2.2367806,-8.705197,0.0030876994,3.142361e-05,0.0001087914,0.99675447,1.764198e-05,Low,Low
M16_B3_LJ_M5.npy,-37.367256,-35.751377,-24.302572,13.685962,-30.231733,6.7277333e-23,3.385604e-22,3.1753363e-17,1.0,8.44866e-20,Low,Low
M16_B3_CW68_M5.npy,-26.556852,-27.344482,-25.58282,9.148871,-27.847466,3.113161e-16,1.4162417e-16,8.245505e-16,1.0,8.5643534e-17,Low,Low
M07_B3_CW14_M2.npy,-31.022976,-22.886845,-10.278105,4.296235,-3.1798646,4.579477e-16,1.5642016e-12,4.6794892e-07,0.99943334,0.0005661414,Low,Low
M07_B3_CW36_M5.npy,-8.477488,-8.807204,-3.028171,8.182033,-8.6135235,5.8191137e-08,4.1846803e-08,1.3535201e-05,0.9999864,5.0789883e-08,Low,Low
M16_B3_C9_M6.npy,-26.136717,-25.579004,-10.983561,11.075095,-12.599098,6.9042383e-17,1.2059445e-16,2.6305583e-10,1.0,5.229113e-11,Low,Low
M07_B3_LX_M6.npy,-64.63692,-45.173447,-27.714918,10.325514,-33.047222,2.7811798e-33,7.8905423e-25,3.014743e-17,1.0,1.4570046e-19,Low,Low
M16_B3_CW78_M4.npy,-26.082247,-36.760944,-30.998938,19.020649,-41.425156,2.5826194e-20,5.9478756e-25,1.8913435e-22,1.0,5.6068716e-27,Low,Low
M07_B3_CW15_M8.npy,-9.652489,4.625234,-6.0327816,1.928636,-13.091944,5.900821e-07,0.93680435,2.2025779e-05,0.063172966,1.8931111e-08,High,Low
M07_B3_CW2_M7.npy,-60.65705,-40.948902,-10.985438,18.268549,-11.55439,5.285039e-35,1.91508e-26,1.9731276e-13,1.0,1.11702314e-13,Low,Low
M07_B3_LI_M2.npy,-8.613547,-8.186152,-5.4622555,5.8257732,-9.706858,5.358912e-07,8.216595e-07,1.25217575e-05,0.99998593,1.7958001e-07,Low,Low
M16_B3_LJ_M6.npy,-35.042744,-37.390377,-21.7614,19.131233,-30.097757,2.9685254e-24,2.8377656e-25,1.7400261e-18,1.0,4.169864e-22,Low,Low
F02_B3_LP_M7.npy,-9.768526,-8.04693,-2.1893475,0.789001,0.8791787,1.2117484e-05,6.77785e-05,0.02371417,0.4661099,0.5100961,Very_Low,Low
F02_B3_LD_M6.npy,-79.437386,-53.710655,-21.350464,18.72178,-27.429949,2.34e-43,3.4913513e-32,3.9522657e-18,1.0,9.048123e-21,Low,Low
M16_B3_CW74_M3.npy,-5.1464314,-5.9149456,-2.760041,4.1709576,-5.2587357,8.974157e-05,4.161328e-05,0.0009758645,0.9988127,8.020848e-05,Low,Low
F02_B3_CW71_M3.npy,-17.179205,-9.515165,-2.0435104,5.7537975,-1.8656135,1.0963067e-10,2.3355122e-07,0.00041046925,0.9990989,0.00049038854,Low,Low
M16_B3_LG_M6.npy,-9.603936,-13.197879,-14.993815,4.5589786,-18.101732,7.0651953e-07,1.9422034e-08,3.2235128e-09,0.9999993,1.4407142e-10,Low,Low
M07_B3_CW21_M2.npy,-36.811096,-25.205673,-9.432146,8.208329,-7.3810167,2.8074516e-20,3.079523e-15,2.1819178e-08,0.99999976,1.6968092e-07,Low,Low
M16_B3_D2_M6.npy,-21.819622,-36.005585,-25.498049,16.825367,-29.191278,1.6470035e-17,1.1371276e-23,4.1607658e-19,1.0,1.0356762e-20,Low,Low
M07_B3_C14_M5.npy,-25.029938,-16.321173,-15.720346,9.606896,-23.910944,9.065974e-16,5.490125e-12,1.001193e-11,1.0,2.775789e-15,Low,Low
M07_B3_D5_M6.npy,-20.061722,-14.214447,-7.559029,15.956904,-20.959736,2.2767166e-16,7.884028e-14,6.1257555e-11,1.0,9.2748394e-17,Low,Low
F02_B3_D0_M4.npy,-24.543768,-16.07051,-7.206552,4.586015,-8.372024,2.2340424e-13,1.0690061e-09,7.5604703e-06,0.9999901,2.3571713e-06,Low,Low
F02_B3_LP_M8.npy,-33.472233,-23.297647,-6.037899,6.143898,-0.8907495,6.2308658e-18,1.6342357e-13,5.1183288e-06,0.9991148,0.00088004896,Low,Low
M16_B3_CW97_M4.npy,-12.511429,-12.252084,-3.5261867,12.082187,-13.213793,2.0851057e-11,2.7024681e-11,1.6648282e-07,0.9999999,1.0329898e-11,Low,Low
F02_B3_LA_M4.npy,-12.433881,-8.82814,-0.73419046,3.7431173,-3.0594487,9.3117904e-08,3.4275704e-06,0.011223909,0.9876753,0.0010972291,Low,Low
M16_B3_CW10_M8.npy,-24.320078,-22.03522,-18.645548,7.8126364,-24.50158,1.1090213e-14,1.08953563e-13,3.231149e-12,1.0,9.24941e-15,Low,Low
M07_B3_D5_M8.npy,-14.951252,-17.289808,-8.417234,13.634633,-17.326681,3.8486488e-13,3.7126613e-14,2.6484712e-10,1.0,3.578258e-14,Low,Low
M16_B3_CW14_M4.npy,-59.1199,-56.011543,-37.61308,28.48197,-57.62881,9.015551e-39,2.0180534e-37,1.9737211e-29,1.0,4.004644e-38,Low,Low
M07_B3_LH_M4.npy,-16.622335,-13.597792,-8.421727,9.432761,-14.887176,4.835214e-12,9.953101e-11,1.761547e-08,1.0,2.7414838e-11,Low,Low
F02_B3_CW80_M8.npy,-86.39432,-59.324097,-15.209021,25.486528,-28.252048,0.0,1.4696514e-37,2.1190814e-18,1.0,4.588088e-24,Low,Low
M07_B3_CW47_M5.npy,-13.76791,-3.1425118,-17.29352,4.651153,-23.018913,1.0012057e-08,0.00041216894,2.9469335e-10,0.99958783,9.613103e-13,Low,Low
M16_B3_CW61_M8.npy,-14.678208,-14.5475645,-10.255872,8.806323,-16.496078,6.321172e-11,7.2033664e-11,5.2649467e-09,1.0,1.0263753e-11,Low,Low
M07_B3_CW54_M8.npy,-44.67399,-33.28756,-17.422403,8.943652,-10.799177,5.1779063e-24,4.562653e-19,3.5429743e-12,1.0,2.6656222e-09,Low,Low
M16_B3_D7_M6.npy,-13.329936,-19.876974,-13.223889,7.6387415,-13.495525,7.823824e-10,1.1222152e-12,8.699105e-10,1.0,6.629869e-10,Low,Low
M16_B3_CW32_M3.npy,-49.717403,-37.798347,-32.420147,11.429103,-43.279797,2.7823342e-27,4.1762794e-22,9.047161e-20,1.0,1.7387072e-24,Low,Low
M16_B3_CW23_M5.npy,-18.222948,-27.390444,-18.968939,11.171607,-20.043287,1.714381e-13,1.7894294e-17,8.130695e-14,1.0,2.7767966e-14,Low,Low
M16_B3_CW100_M8.npy,-0.51817036,-1.045908,-1.0660858,-0.18484503,-1.1999865,0.24573703,0.14496964,0.14207378,0.3429509,0.12426866,Low,Low
M16_B3_C15_M6.npy,-16.290634,-27.610357,-17.125444,12.260871,-17.598434,3.9832585e-13,4.832212e-18,1.7285655e-13,1.0,1.0771297e-13,Low,Low
M07_B3_C18_M3.npy,-4.408613,-4.0811167,-1.4163808,4.101535,-4.345077,0.00020046985,0.00027814994,0.0039953883,0.99531233,0.00021362037,Low,Low
M16_B3_CW27_M4.npy,-25.331682,-25.067223,-17.735933,17.395386,-32.19428,2.7788877e-19,3.6201247e-19,5.5292066e-16,1.0,2.90725e-22,Low,Low
M07_B3_CW22_M6.npy,-7.91055,-7.6792006,-6.5110908,3.3481889,-9.191775,1.289302e-05,1.6249076e-05,5.2255542e-05,0.999915,3.5803514e-06,Low,Low
M07_B3_CW53_M4.npy,-32.69463,-29.36307,-17.081654,11.367239,-17.877512,7.3143284e-20,2.0466886e-18,4.413701e-13,1.0,1.9914345e-13,Low,Low
M16_B3_LE_M7.npy,-31.247442,-28.822506,-13.406422,15.239896,-17.75349,6.468524e-21,7.3104226e-20,3.6229537e-13,1.0,4.6898054e-15,Low,Low
M16_B3_CW32_M5.npy,-61.415867,-45.853004,-38.59989,13.546916,-51.119682,2.780204e-33,1.5956656e-26,2.2538693e-23,1.0,8.234826e-29,Low,Low
F02_B3_LF_M7.npy,-16.26266,-10.68152,-1.4098008,3.748375,-1.26299,2.0135387e-09,5.3433996e-07,0.0056816502,0.98773766,0.006580115,Low,Low
F02_B3_LS_M4.npy,-81.102554,-51.364006,-16.524342,22.635574,-21.237593,1e-45,7.284346e-33,9.841575e-18,1.0,8.833338e-20,Low,Low
F02_B3_CW15_M4.npy,-53.277935,-39.4314,-12.837858,10.879803,-9.8790045,1.3697728e-28,1.4129348e-22,5.0066905e-11,1.0,9.650819e-10,Low,Low
M16_B3_LZ_M6.npy,-13.642768,-22.586235,-10.472976,12.915905,-13.830806,2.9222308e-12,3.8160714e-16,6.9556506e-11,1.0,2.4213116e-12,Low,Low
M07_B3_CW40_M2.npy,-21.24177,-18.617878,-7.6672764,14.165406,-16.247463,4.1962219e-16,5.7863006e-15,3.2975092e-10,1.0,6.1924004e-14,Low,Low
F02_B3_CW60_M7.npy,-47.940693,-34.25987,-10.172664,7.622481,-3.2288265,7.39965e-25,6.4672206e-19,1.869211e-08,0.99998057,1.9378887e-05,Low,Low
M07_B3_C19_M6.npy,-22.760668,-26.67672,-10.801923,19.881691,-22.150776,3.0245425e-19,6.024752e-21,4.7236344e-14,1.0,5.5658507e-19,Low,Low
F02_B3_D1_M7.npy,-29.447493,-22.07052,-7.6515393,2.8021436,0.68647665,8.804745e-15,1.4076541e-11,2.5738289e-05,0.89239365,0.10758061,Low,Low
M07_B3_CW84_M5.npy,-7.5546093,-4.345946,-1.6500068,7.141819,-9.024481,4.1433503e-07,1.0253136e-05,0.00015194545,0.9998373,9.5278416e-08,Low,Low
M07_B3_CW31_M7.npy,-18.03472,-16.017565,-9.605137,13.054267,-19.771683,3.149381e-14,2.3673603e-13,1.4425988e-10,1.0,5.544607e-15,Low,Low
F02_B3_C17_M6.npy,-5.4203286,-1.634066,0.9189682,-3.724853,-1.4687278,0.0014948644,0.06591052,0.84668803,0.00814587,0.07776071,Mid,Low
M16_B3_CW21_M6.npy,-32.435093,-42.873028,-32.98477,27.13552,-49.11144,1.3452752e-26,3.9416246e-31,7.764056e-27,1.0,7.6977624e-34,Low,Low
M07_B3_LX_M3.npy,-62.189754,-44.132454,-26.799389,9.274309,-31.685532,9.194978e-32,6.393495e-24,2.1547216e-16,1.0,1.6269267e-18,Low,Low
M07_B3_LW_M6.npy,-19.806608,-22.85384,-8.808992,18.213753,-19.462334,3.0758575e-17,1.4607341e-18,1.8372612e-12,1.0,4.3399384e-17,Low,Low
F02_B3_CW32_M7.npy,-8.930843,-15.550076,11.137478,-0.14983189,-2.7641888,1.92501e-09,2.5688392e-12,0.9999865,1.2530772e-05,9.1743874e-07,Mid,Low
