filename,score_Normal,score_High,score_Mid,score_Low,score_Very_Low,prob_Normal,prob_High,prob_Mid,prob_Low,prob_Very_Low,predict class,actual class
F03_B3_CW71_M7.npy,-11.915435,-4.653173,-6.436278,-4.08028,7.8192635,2.6873495e-09,3.830757e-06,6.4400973e-07,6.793428e-06,0.9999888,Very_Low,Very_Low
M01_B3_C14_M6.npy,-11.878858,-6.238203,-2.9305735,-6.9222693,8.920989,9.262711e-10,2.6088148e-07,7.1273575e-06,1.3163071e-07,0.9999925,Very_Low,Very_Low
F03_B3_CW57_M3.npy,-13.453763,-5.7322617,-6.3113,-3.926117,8.445803,3.084159e-10,6.958932e-07,3.9000423e-07,4.235857e-06,0.99999475,Very_Low,Very_Low
M04_B3_LD_M6.npy,-10.698999,-3.9095497,-3.8048394,-4.939788,6.872429,2.3377789e-08,2.0769401e-05,2.3062119e-05,7.4130553e-06,0.99994886,Very_Low,Very_Low
M04_B3_CW48_M5.npy,-8.697995,-4.6780066,1.218714,-3.1472242,2.2625902,1.2797466e-05,0.0007128252,0.25935593,0.0032945287,0.73662394,Very_Low,Very_Low
M12_B3_LN_M7.npy,-13.322403,-7.498258,-7.4872293,-1.1559618,7.846269,6.4048455e-10,2.1672192e-07,2.1912541e-07,0.00012311961,0.9998764,Very_Low,Very_Low
M01_B3_LP_M6.npy,-8.806136,-5.308886,0.37219796,-6.0719895,5.277908,7.588529e-07,2.5060732e-05,0.0073494916,1.1683747e-05,0.99261296,Very_Low,Very_Low
M04_B3_CW49_M5.npy,-10.552695,-4.2979584,-4.0893655,-4.9375,7.27057,1.8173685e-08,9.458901e-06,1.1652825e-05,4.9898945e-06,0.9999739,Very_Low,Very_Low
F03_B3_CW90_M3.npy,-13.830304,-7.291144,-3.772856,-4.1757197,7.5825086,5.0179316e-10,3.4709325e-07,1.17062855e-05,7.82452e-06,0.9999801,Very_Low,Very_Low
F03_B3_LL_M5.npy,-12.27557,-7.6819057,3.7944674,-5.1675496,2.7293005,7.802085e-08,7.712828e-06,0.7436001,9.532018e-05,0.25629687,Mid,Very_Low
M12_B3_D3_M3.npy,-12.37782,-7.0820217,-5.105913,-5.1048474,8.9345255,5.548367e-10,1.1068805e-07,7.9857216e-07,7.9942333e-07,0.9999982,Very_Low,Very_Low
M12_B3_CW63_M5.npy,-14.017709,-8.746703,-4.0976353,-6.492517,10.212701,2.998241e-11,5.8349237e-09,6.096768e-07,5.5592473e-08,0.9999993,Very_Low,Very_Low
M12_B3_CW49_M4.npy,-13.05867,-8.752552,-4.7346272,-4.943548,9.794896,1.1880162e-10,8.809386e-09,4.896746e-07,3.9735124e-07,0.99999917,Very_Low,Very_Low
F03_B3_LW_M2.npy,-15.210533,-7.2352643,-5.681415,-3.7753685,8.513134,4.9766816e-11,1.4472893e-07,6.8451516e-07,4.6043533e-06,0.9999945,Very_Low,Very_Low
F03_B3_CW4_M4.npy,-13.252577,-6.7723002,-5.847151,-4.633689,9.292856,1.6167478e-10,1.0543638e-07,2.659365e-07,8.9490675e-07,0.9999988,Very_Low,Very_Low
F03_B3_CW65_M2.npy,-12.274909,-6.4138646,-4.2550006,-3.982799,7.405473,2.837329e-09,9.961592e-07,8.628027e-06,1.1327319e-05,0.99997914,Very_Low,Very_Low
M01_B3_LY_M7.npy,-10.223481,-5.1213994,-0.59034795,-4.882373,5.461375,1.538535e-07,2.528792e-05,0.0023481403,3.2115986e-05,0.9975943,Very_Low,Very_Low
M04_B3_CW35_M8.npy,-10.442128,-3.3488467,-4.498143,-5.2285323,7.165834,2.2539387e-08,2.7134063e-05,8.597694e-06,4.1416924e-06,0.9999602,Very_Low,Very_Low
M01_B3_CW49_M7.npy,-9.645071,-9.70091,-5.239996,0.26557052,5.9175196,1.7366987e-07,1.6423817e-07,1.4217534e-05,0.0034983354,0.99648714,Very_Low,Very_Low
M01_B3_CW52_M6.npy,-6.754757,-2.9271832,-0.58636594,-1.0780907,1.9747344,0.00014287909,0.006565425,0.06821293,0.04171704,0.88336164,Very_Low,Very_Low
M01_B3_CW82_M5.npy,-6.298048,-2.3462348,-0.1917249,-0.6241781,0.9238859,0.0004625328,0.024065407,0.20753193,0.13467063,0.6332695,Very_Low,Very_Low
F03_B3_CW76_M2.npy,-12.903286,-4.589444,-6.752393,-4.2242727,8.62096,4.488866e-10,1.8314381e-06,2.1058895e-07,2.6386647e-06,0.99999535,Very_Low,Very_Low
F03_B3_CW40_M6.npy,-11.887981,-6.813051,-5.0692663,-4.741349,8.81717,1.0182778e-09,1.6288462e-07,9.3152875e-07,1.2930307e-06,0.9999976,Very_Low,Very_Low
F03_B3_D7_M7.npy,-12.960426,-6.8094344,-4.76405,-5.8753777,9.473186,1.8080286e-10,8.4829665e-08,6.559134e-07,2.1587545e-07,0.9999989,Very_Low,Very_Low
M01_B3_CW29_M6.npy,-7.5924044,-3.7594864,-0.3412083,-4.881727,4.3413243,6.5023505e-06,0.00030039006,0.009166951,9.779191e-05,0.99042845,Very_Low,Very_Low
M04_B3_D9_M8.npy,-9.431864,-7.1313934,-1.1192861,-1.434912,3.8741534,1.6451228e-06,1.6416474e-05,0.0067035477,0.004889115,0.98838925,Very_Low,Very_Low
F03_B3_CW51_M8.npy,-13.487839,-7.5171795,-4.8143187,-4.9897804,9.0551815,1.6206525e-10,6.349131e-08,9.4744024e-07,7.949682e-07,0.9999982,Very_Low,Very_Low
M04_B3_CW9_M3.npy,-8.426772,-5.572001,-3.5371156,-3.333718,6.4306474,3.5274138e-07,6.1272835e-06,4.688215e-05,5.7456873e-05,0.99988925,Very_Low,Very_Low
F03_B3_CW70_M2.npy,-10.7764635,-7.5670605,-4.5889583,-2.4804194,7.215851,1.5346435e-08,3.8004328e-07,7.468033e-06,6.150824e-05,0.9999306,Very_Low,Very_Low
M01_B3_CW48_M5.npy,-8.438031,-5.046143,0.17556843,-1.2428931,1.9591461,2.522914e-05,0.0007498613,0.13891251,0.0336288,0.8266836,Very_Low,Very_Low
M04_B3_C19_M5.npy,-7.8717155,-4.648162,-2.0735607,-5.4862323,6.4122467,6.2582717e-07,1.5719037e-05,0.00020632934,6.7991778e-06,0.9997706,Very_Low,Very_Low
M04_B3_CW69_M8.npy,-7.4745193,-5.4977307,-2.953792,-1.6015605,4.8226457,4.555198e-06,3.2886346e-05,0.00041863366,0.0016184557,0.9979255,Very_Low,Very_Low
M12_B3_CW23_M4.npy,-13.67366,-8.55258,-3.8450406,-5.0558023,9.022626,1.3903592e-10,2.3290735e-08,2.580133e-06,7.6880247e-07,0.99999654,Very_Low,Very_Low
F03_B3_LE_M4.npy,-10.939577,-2.7613604,-5.3655844,2.113683,2.3568747,9.3850696e-07,0.0033434264,0.0002472816,0.43792143,0.55848694,Very_Low,Very_Low
M01_B3_CW17_M6.npy,-9.074982,-3.4674141,-0.5298933,-4.850749,4.9037194,8.454918e-07,0.00023037998,0.004347042,5.7765687e-05,0.99536407,Very_Low,Very_Low
F03_B3_CW45_M8.npy,-11.343444,-4.7044454,-5.133579,-4.4588885,7.639855,5.6970806e-09,4.354447e-06,2.8350628e-06,5.5664327e-06,0.99998724,Very_Low,Very_Low
F03_B3_LH_M5.npy,-13.456703,-7.240376,-4.1060033,-5.293812,8.557871,2.749097e-10,1.3769143e-07,3.1633533e-06,9.644702e-07,0.9999957,Very_Low,Very_Low
M04_B3_CW60_M3.npy,-7.5806994,-4.3536563,-0.0843302,-4.260738,4.0381265,8.847484e-06,0.00022300101,0.015938655,0.00024471513,0.98358476,Very_Low,Very_Low
M12_B3_CW47_M8.npy,-13.338549,-9.867419,-3.8594098,-5.7339144,9.692241,9.950732e-11,3.2014515e-09,1.3019433e-06,1.9975852e-07,0.99999845,Very_Low,Very_Low
M12_B3_CW57_M4.npy,-12.942322,-9.823777,-3.5254545,-5.352189,9.536025,1.7289264e-10,3.909702e-09,2.1255455e-06,3.420816e-07,0.9999975,Very_Low,Very_Low
F03_B3_CW39_M6.npy,-14.493579,-8.655665,-2.3480382,-5.8055696,8.669256,8.7197e-11,2.9914045e-08,1.6415066e-05,5.1719655e-07,0.99998295,Very_Low,Very_Low
M04_B3_CW76_M3.npy,-12.435704,-7.5464354,-4.383571,-4.703923,8.795882,6.015029e-10,7.9913505e-08,1.8890128e-06,1.3712214e-06,0.99999666,Very_Low,Very_Low
M12_B3_CW8_M3.npy,-12.763514,-7.850969,-4.388861,-4.140482,7.985209,9.748555e-10,1.3256569e-07,4.226738e-06,5.418453e-06,0.9999902,Very_Low,Very_Low
M01_B3_CW36_M6.npy,-7.996938,-7.352597,5.163875,-5.5231514,0.29698378,1.9098056e-06,3.6376678e-06,0.99233365,2.2664224e-05,0.007638246,Mid,Very_Low
M12_B3_CW32_M5.npy,-12.173065,-8.974946,-4.146426,-4.371684,9.0382,6.138509e-10,1.5031034e-08,1.8792646e-06,1.5002363e-06,0.99999654,Very_Low,Very_Low
M04_B3_LF_M7.npy,-9.765486,-6.1327877,-2.6109028,-5.2772846,7.1068177,4.703522e-08,1.778623e-06,6.0203132e-05,4.1843127e-06,0.99993384,Very_Low,Very_Low
F03_B3_CW48_M6.npy,-12.563169,-6.364024,-6.957722,-3.6011605,9.056656,4.0797024e-10,2.0085481e-07,1.1092838e-07,3.1825768e-06,0.99999654,Very_Low,Very_Low
M12_B3_CW94_M6.npy,-12.701124,-8.062854,-3.9553328,-5.0442324,8.953507,3.9401352e-10,4.072741e-08,2.4760561e-06,8.334075e-07,0.99999666,Very_Low,Very_Low
F03_B3_CW54_M8.npy,-13.0120735,-7.0726886,-4.9815726,-5.3774137,9.247971,2.1507265e-10,8.166332e-08,6.6097823e-07,4.4491367e-07,0.9999988,Very_Low,Very_Low
F03_B3_D3_M7.npy,-10.062237,-3.8570435,-3.8056512,-5.2093062,6.7982607,4.759439e-08,2.3574183e-05,2.481737e-05,6.097566e-06,0.9999455,Very_Low,Very_Low
M12_B3_CW53_M3.npy,-11.81569,-10.376556,-4.2299232,0.81230617,5.6433454,2.5951572e-08,1.0943894e-07,5.112352e-05,0.007914671,0.99203414,Very_Low,Very_Low
F03_B3_CW38_M3.npy,-12.253485,-7.0986214,-4.260673,-4.2527966,7.8748326,1.8129183e-09,3.1412821e-07,5.3655226e-06,5.40795e-06,0.9999889,Very_Low,Very_Low
M04_B3_CW54_M6.npy,-9.076734,-5.0003395,6.258963,-5.2894425,-1.6485741,2.1858565e-07,1.2881829e-05,0.9996094,9.647649e-06,0.00036781584,Mid,Very_Low
M01_B3_CW27_M6.npy,-9.195003,-2.4625053,-0.6837802,-6.1851482,5.0813446,6.2844447e-07,0.000527416,0.0031235167,1.2747647e-05,0.99633574,Very_Low,Very_Low
M04_B3_C2_M6.npy,-11.805788,-4.1415625,-1.7596465,-5.519448,5.8480134,2.1518455e-08,4.5850236e-05,0.0004963577,1.1559359e-05,0.9994462,Very_Low,Very_Low
M12_B3_CW53_M7.npy,-14.19285,-10.008511,-3.175582,-5.630699,9.576542,4.754259e-11,3.1211773e-09,2.896154e-06,2.486439e-07,0.9999969,Very_Low,Very_Low
M12_B3_C8_M4.npy,-12.6516285,-9.2691765,-4.7172956,-4.03055,8.916827,4.294747e-10,1.2644946e-08,1.1988756e-06,2.382451e-06,0.9999964,Very_Low,Very_Low
M04_B3_CW34_M8.npy,-13.424828,-7.1984744,-5.3531337,-4.9549217,9.470981,1.1388748e-10,5.7616578e-08,3.647277e-07,5.431375e-07,0.99999905,Very_Low,Very_Low
F03_B3_LC_M6.npy,-13.114666,-8.087229,-4.511027,-4.832475,8.605017,3.6919864e-10,5.6318147e-08,2.0126733e-06,1.4593843e-06,0.9999964,Very_Low,Very_Low
M04_B3_LF_M5.npy,-10.181711,-6.2475915,-3.382812,-5.0861936,7.599877,1.8947219e-08,9.685269e-07,1.6992984e-05,3.0938586e-06,0.9999789,Very_Low,Very_Low
M01_B3_CW43_M5.npy,-9.416584,-4.717725,1.6408198,-3.2534063,2.3264124,5.266863e-06,0.00057841645,0.33398068,0.0025014163,0.66293424,Very_Low,Very_Low
M12_B3_CW68_M4.npy,-11.704523,-8.006486,-4.6549206,-3.6727595,8.162752,2.353681e-09,9.5013284e-08,2.7123833e-06,7.242658e-06,0.99998987,Very_Low,Very_Low
F03_B3_CW87_M7.npy,-12.511388,-7.549066,-4.5398507,-4.853051,8.599978,6.783419e-10,9.695223e-08,1.965364e-06,1.4368849e-06,0.99999654,Very_Low,Very_Low
M12_B3_CW23_M8.npy,-16.010576,-8.900255,-1.4476784,-3.1842566,6.156237,2.3595043e-10,2.8893086e-07,0.0004982034,8.774458e-05,0.9994137,Very_Low,Very_Low
F03_B3_LQ_M3.npy,-11.602474,-7.2641945,-0.20705518,-6.067703,6.4946113,1.3803847e-08,1.0570392e-06,0.0012273487,3.4972045e-06,0.99876815,Very_Low,Very_Low
F03_B3_CW40_M7.npy,-12.7070465,-8.164678,-5.588878,-4.295365,9.616563,2.0182714e-10,1.8954173e-08,2.4909247e-07,9.080837e-07,0.9999988,Very_Low,Very_Low
F03_B3_LR_M5.npy,-13.981479,-5.9784484,-4.934161,-4.783872,8.009818,2.8138347e-10,8.4133836e-07,2.3905545e-06,2.7782323e-06,0.99999404,Very_Low,Very_Low
M01_B3_CW30_M6.npy,-12.606739,-6.724897,-2.8999782,-6.0011797,8.569875,6.354905e-10,2.278035e-07,1.0440024e-05,4.6974978e-07,0.9999888,Very_Low,Very_Low
F03_B3_CW94_M4.npy,-12.05196,-0.84254277,-7.759925,-2.183419,5.5439897,2.276428e-08,0.0016805126,1.6644112e-06,0.00043964965,0.9978782,Very_Low,Very_Low
F03_B3_CW87_M3.npy,-11.394436,-5.9547043,-4.359169,-5.4314747,8.336002,2.6988423e-09,6.217602e-07,3.0658796e-06,1.0492008e-06,0.99999523,Very_Low,Very_Low
M12_B3_C17_M3.npy,-10.061467,-11.026482,-4.856151,2.8969631,4.750735,3.1909246e-07,1.2156724e-07,5.8150956e-05,0.13542274,0.8645187,Very_Low,Very_Low
M04_B3_CW31_M3.npy,-4.794641,0.32633662,-0.41232744,-3.2885203,0.71522,0.001999408,0.33489892,0.15999857,0.009015739,0.49408728,Very_Low,Very_Low
M12_B3_CW1_M8.npy,-12.1162815,-9.951991,-4.4771943,-3.7846212,8.907957,7.400945e-10,6.4450605e-09,1.5378033e-06,3.07384e-06,0.99999535,Very_Low,Very_Low
M04_B3_LE_M3.npy,-4.291986,2.6819093,-1.7866805,-2.0524156,-2.9408677,0.00091334677,0.97579783,0.011186031,0.008575682,0.0035271083,High,Very_Low
M01_B3_CW92_M6.npy,-10.472469,-8.551591,1.4669591,-4.135428,4.2568607,3.7770178e-07,2.5785523e-06,0.05785979,0.00021344762,0.94192386,Very_Low,Very_Low
M12_B3_C15_M5.npy,-10.911072,-6.9047823,-4.5930495,-3.7707522,8.001232,6.1162577e-09,3.3604329e-07,3.3913125e-06,7.717689e-06,0.99998856,Very_Low,Very_Low
M04_B3_LS_M6.npy,-10.003275,-3.6089118,-4.1272526,-5.1177397,7.1049957,3.7149665e-08,2.2232673e-05,1.3239726e-05,4.917178e-06,0.9999596,Very_Low,Very_Low
M01_B3_LK_M6.npy,-6.548608,-8.394063,-5.9022813,0.4707551,5.1717634,8.0532e-06,1.2720303e-06,1.5369662e-05,0.009004074,0.9909712,Very_Low,Very_Low
M01_B3_CW15_M6.npy,-12.56082,-6.3580904,-2.6194837,-4.368978,6.5661955,4.9338955e-09,2.4378146e-06,0.00010248418,1.7818098e-05,0.9998772,Very_Low,Very_Low
M12_B3_C12_M3.npy,-12.3527975,-9.810363,-4.9810524,-3.7439275,8.835817,6.279138e-10,7.981147e-09,9.986373e-07,3.4409989e-06,0.9999956,Very_Low,Very_Low
M04_B3_CW50_M5.npy,-10.90308,-4.8995223,-2.2529774,-5.0393453,6.2744126,3.4658722e-08,1.4032154e-05,0.00019792671,1.2201129e-05,0.9997758,Very_Low,Very_Low
M04_B3_D5_M8.npy,-10.875894,-3.535178,-6.4382305,-4.4921675,8.1549015,5.4328173e-09,8.376404e-06,4.594921e-07,3.2169369e-06,0.99998796,Very_Low,Very_Low
F03_B3_LA_M7.npy,-13.25304,-7.5548925,-5.4001055,-4.6346326,9.264574,1.6623548e-10,4.9590476e-08,4.2776966e-07,9.1970986e-07,0.99999857,Very_Low,Very_Low
F03_B3_LI_M2.npy,-14.658841,-5.657987,-7.341196,-4.000898,9.07333,4.9345594e-11,4.001925e-07,7.4346545e-08,2.0986195e-06,0.9999974,Very_Low,Very_Low
M04_B3_LZ_M6.npy,-7.7742333,-3.252715,-3.0947726,-2.2136233,4.4239154,5.0281033e-06,0.00046246045,0.0005415868,0.001307213,0.99768364,Very_Low,Very_Low
F03_B3_CW82_M6.npy,-13.493459,-7.6752853,-6.659206,-4.439746,10.037992,6.031437e-11,2.0287187e-08,5.604015e-08,5.1570146e-07,0.9999995,Very_Low,Very_Low
M04_B3_C17_M5.npy,-10.50521,-6.0287285,-4.062418,-4.1594276,7.4200664,1.641128e-08,1.4429565e-06,1.03088705e-05,9.3557865e-06,0.9999789,Very_Low,Very_Low
M12_B3_CW62_M8.npy,-14.294479,-10.166373,-3.9064593,-5.1437287,9.950026,2.9562745e-11,1.834674e-09,9.598522e-07,2.7852582e-07,0.9999988,Very_Low,Very_Low
M04_B3_D8_M6.npy,-10.313915,-4.186908,-1.5830591,-4.446837,5.2117653,1.806063e-07,8.272913e-05,0.0011181382,6.379297e-05,0.998735,Very_Low,Very_Low
M01_B3_CW39_M6.npy,-9.5997,-9.797687,-4.4115906,6.431979,-0.060756493,1.0885904e-07,8.9305864e-08,1.949987e-05,0.9984682,0.0015120804,Low,Very_Low
M04_B3_D0_M8.npy,-10.476083,-5.809514,-4.0065107,-2.8404822,6.371456,4.821122e-08,5.1264033e-06,3.1106214e-05,9.9826684e-05,0.99986386,Very_Low,Very_Low
M12_B3_CW97_M5.npy,-13.581181,-10.774459,-4.766784,-3.4983015,9.541163,9.080128e-11,1.5032671e-09,6.111338e-07,2.172857e-06,0.99999726,Very_Low,Very_Low
M01_B3_CW73_M6.npy,-7.3592296,-2.1130438,-0.94340515,-5.5877857,5.0294294,4.151589e-06,0.00078814063,0.002538466,2.4408577e-05,0.99664485,Very_Low,Very_Low
M04_B3_CW93_M8.npy,-6.8654227,-0.09999036,-2.911621,-4.6529226,4.442935,1.2131576e-05,0.010522209,0.0006324573,0.00011086478,0.9887223,Very_Low,Very_Low
F03_B3_CW71_M2.npy,-15.02986,-3.590777,-9.30797,-2.6828508,8.3132305,7.2813956e-11,6.7630917e-06,2.224332e-08,1.6766884e-05,0.9999765,Very_Low,Very_Low
F03_B3_CW22_M5.npy,-11.881032,-6.984622,-3.5702052,-6.268343,9.043278,8.178743e-10,1.0943835e-07,3.326842e-06,2.2399897e-07,0.9999963,Very_Low,Very_Low
M12_B3_CW45_M7.npy,-10.190411,-9.2055855,-4.717821,-1.1969352,6.9333725,3.6568217e-08,9.790569e-08,8.706011e-06,0.00029438816,0.99969685,Very_Low,Very_Low
M04_B3_LH_M3.npy,-11.251177,-6.5438566,-5.2225995,-3.8308835,8.351377,3.0670149e-09,3.3968746e-07,1.2731922e-06,5.1204547e-06,0.9999932,Very_Low,Very_Low
M12_B3_CW81_M4.npy,-8.358042,-4.6019573,-4.190948,-0.209091,4.181172,3.5381106e-06,0.00015136244,0.00022830584,0.012240959,0.98737586,Very_Low,Very_Low
F03_B3_CW9_M2.npy,-11.741068,-5.3898754,-5.0201306,-4.1260424,7.6663117,3.7280077e-09,2.1368037e-06,3.092734e-06,7.562057e-06,0.99998724,Very_Low,Very_Low
M04_B3_CW39_M7.npy,-6.990415,-0.4098464,-2.2469215,-4.9637313,4.26951,1.27402955e-05,0.009185107,0.0014630279,9.6684555e-05,0.9892425,Very_Low,Very_Low
M01_B3_CW64_M5.npy,-7.25962,-3.125518,0.31940055,-1.860259,2.0754418,7.369338e-05,0.0046009347,0.1441967,0.016305765,0.83482295,Very_Low,Very_Low
M01_B3_CW81_M6.npy,-9.953246,-4.306566,-1.9028124,-4.535034,5.2916327,2.392513e-07,6.779166e-05,0.0007500898,5.3945336e-05,0.9991279,Very_Low,Very_Low
M04_B3_LV_M7.npy,-11.299048,-6.2429757,-2.1129382,-6.1657953,7.6243176,6.048669e-09,9.4947717e-07,5.9038717e-05,1.0256597e-06,0.99993896,Very_Low,Very_Low
M01_B3_C19_M6.npy,-6.090356,-5.651056,-2.991522,-0.3814045,3.2109997,8.86593e-05,0.00013756556,0.0019657605,0.026735624,0.9710724,Very_Low,Very_Low
M12_B3_LB_M6.npy,-14.555223,-7.1030335,-1.2644968,-6.75825,7.5803065,2.4355568e-10,4.1980095e-07,0.00014410795,5.926265e-07,0.9998549,Very_Low,Very_Low
M12_B3_CW27_M5.npy,-11.781858,-9.000756,-4.387968,-5.1560826,9.769444,4.3690518e-10,7.050257e-09,7.104171e-07,3.2955302e-07,0.9999989,Very_Low,Very_Low
M01_B3_CW84_M7.npy,-10.399182,-5.7305746,0.47076127,-0.3138368,1.7727002,3.7044408e-06,0.00039470557,0.19475083,0.08886539,0.7159854,Very_Low,Very_Low
F03_B3_CW39_M7.npy,-11.936571,-8.650548,-4.363836,-4.330463,8.876455,9.141466e-10,2.4440897e-08,1.7775131e-06,1.8378348e-06,0.9999963,Very_Low,Very_Low
M04_B3_D9_M5.npy,-9.587423,-6.9172606,-0.93478465,-2.711298,4.633705,6.6359695e-07,9.583874e-06,0.0037992466,0.00064293586,0.99554753,Very_Low,Very_Low
M12_B3_CW88_M3.npy,-12.530228,-10.157976,-4.5149646,-2.1757543,7.5782514,1.8491455e-09,1.9825624e-08,5.5970013e-06,5.8057936e-05,0.99993634,Very_Low,Very_Low
M04_B3_CW37_M7.npy,-10.187249,-4.392931,-0.3364878,-4.5367336,4.433178,4.432434e-07,0.00014557363,0.008409567,0.0001260753,0.99131835,Very_Low,Very_Low
F03_B3_CW15_M2.npy,-7.2593493,-4.073853,3.4727964,-3.1591473,-0.40097666,2.1348273e-05,0.0005161857,0.9778544,0.0012884206,0.020319635,Mid,Very_Low
M04_B3_CW88_M3.npy,-9.931197,-6.5722885,-1.0009043,-3.507211,4.701525,4.400667e-07,1.2655357e-05,0.0033257953,0.0002712816,0.9963898,Very_Low,Very_Low
F03_B3_CW94_M5.npy,-12.110725,-4.505436,-8.701484,-0.43892622,6.903726,5.5187734e-09,1.1086074e-05,1.6690056e-07,0.0006469053,0.9993419,Very_Low,Very_Low
M12_B3_CW93_M3.npy,-12.222974,-8.545759,-4.117748,-4.5530286,8.933463,6.484472e-10,2.563711e-08,2.1474832e-06,1.3895984e-06,0.9999964,Very_Low,Very_Low
M12_B3_D6_M4.npy,-10.417811,-8.667073,-3.0171242,-3.077589,7.17376,2.2911092e-08,1.3194158e-07,3.750799e-05,3.530728e-05,0.99992704,Very_Low,Very_Low
M04_B3_CW32_M8.npy,-9.178877,-5.730108,0.37547475,-4.678276,4.648378,9.746184e-07,3.0663112e-05,0.013747925,8.778509e-05,0.9861326,Very_Low,Very_Low
M04_B3_CW33_M6.npy,-7.8987403,-3.8610342,-0.83532566,-2.9455743,3.5795138,1.0208243e-05,0.0005787681,0.011927603,0.0014457182,0.9860377,Very_Low,Very_Low
M01_B3_LS_M7.npy,-11.39659,-5.287547,-0.5644741,-6.1713924,5.141197,6.5504196e-08,2.9470892e-05,0.003315872,1.2177105e-05,0.99664235,Very_Low,Very_Low
F03_B3_CW30_M3.npy,-12.246351,-6.723024,-3.9362783,-4.950871,7.988971,1.6289463e-09,4.0799756e-07,6.6210364e-06,2.400456e-06,0.99999046,Very_Low,Very_Low
F03_B3_LK_M2.npy,-14.824951,-6.6759906,-7.932851,-0.37953866,7.4142575,2.1951044e-10,7.594576e-07,2.1610055e-07,0.00041211452,0.9995869,Very_Low,Very_Low
