filename,score_N,score_L,score_M,score_H,prob_N,prob_L,prob_M,prob_H,predict class,actual class
CF09_Hindi_N_0064.npy,8.365761,-3.451178,-4.148189,-5.447846,0.99998796,7.3784245e-06,3.6749816e-06,1.001894e-06,N,N
CM27_Gujarati_N_0004.npy,7.455729,-3.0145388,-3.4505577,-6.2571754,0.9999522,2.8366092e-05,1.8341689e-05,1.1080025e-06,N,N
CM03_English_N_0017.npy,4.9290576,-2.1872942,-2.5572968,-4.096264,0.99850947,0.0008105125,0.0005598476,0.000120144716,N,N
CM30_English_N_0003.npy,7.8421307,-3.1534781,-3.738014,-6.053575,0.99997306,1.6774742e-05,9.349649e-06,9.22911e-07,N,N
CM05_Hindi_N_0058.npy,7.619287,-3.200975,-3.6226926,-5.610891,0.9999651,1.998963e-05,1.3111583e-05,1.7955255e-06,N,N
CF09_Hindi_N_0040.npy,8.70259,-3.8580275,-4.0005975,-5.5641274,0.9999927,3.5074381e-06,3.0413923e-06,6.3685417e-07,N,N
CF20_Gujarati_N_0015.npy,7.436786,-4.3670936,-3.403456,-2.7833023,0.9999366,7.4750246e-06,1.9593635e-05,3.6428748e-05,N,N
CF04_Hindi_N_0002.npy,8.756242,-4.568583,-4.1444473,-3.9978013,0.99999297,1.6334237e-06,2.496312e-06,2.8905881e-06,N,N
CF04_Hindi_N_0055.npy,7.024976,-3.7545676,-3.553286,-3.7298765,0.9999323,2.0819705e-05,2.5461832e-05,2.1340156e-05,N,N
CF04_Hindi_N_0141.npy,7.638195,-3.5616512,-3.9020221,-3.8590598,0.9999664,1.3675839e-05,9.730444e-06,1.0157594e-05,N,N
CF04_English_N_0007.npy,7.595945,-3.3425999,-3.9511533,-4.0821342,0.9999641,1.775966e-05,9.6636995e-06,8.477326e-06,N,N
CF02_English_N_0047.npy,7.033595,-4.1540575,-3.3519325,-2.8941646,0.9999064,1.3842789e-05,3.0873227e-05,4.879646e-05,N,N
CM35_English_N_0117.npy,8.341578,-3.3832004,-4.0504,-5.3880134,0.99998665,8.09073e-06,4.1517083e-06,1.0897037e-06,N,N
CM30_Gujarati_N_0055.npy,7.3160844,-2.588047,-3.5784297,-5.9104905,0.99992967,4.996433e-05,1.8558467e-05,1.8019426e-06,N,N
CM27_Gujarati_N_0046.npy,6.1792173,-1.211935,-4.029833,-6.33982,0.9993432,0.0006162799,3.6811245e-05,3.653978e-06,N,N
CM30_Gujarati_N_0062.npy,7.7601285,-3.2523904,-3.8151495,-5.5806684,0.99997246,1.6493463e-05,9.395255e-06,1.6075088e-06,N,N
CF04_English_N_0086.npy,8.752391,-3.8304942,-4.226658,-5.3185506,0.99999356,3.4302027e-06,2.308171e-06,7.745773e-07,N,N
CM30_English_N_0012.npy,7.51617,-3.9808974,-3.9528751,-2.9283195,0.9999503,1.015934e-05,1.0448048e-05,2.9106788e-05,N,N
CF09_Hindi_N_0037.npy,8.621749,-4.814469,-4.255748,-3.1533303,0.9999883,1.4612331e-06,2.554872e-06,7.693833e-06,N,N
CF04_English_N_0041.npy,8.562434,-3.8351634,-4.205682,-5.063209,0.9999918,4.128462e-06,2.850192e-06,1.2090798e-06,N,N
CM05_English_N_0023.npy,7.608586,-2.9047427,-3.6052186,-6.453282,0.99995863,2.7170741e-05,1.3486173e-05,7.816107e-07,N,N
CM35_English_N_0091.npy,8.16006,-3.6298256,-4.0749454,-4.782522,0.9999851,7.5807347e-06,4.857337e-06,2.3938753e-06,N,N
CM05_Hindi_N_0078.npy,7.335142,-2.6772883,-3.7286167,-5.904165,0.9999378,4.4836306e-05,1.5669082e-05,1.7791592e-06,N,N
CM05_English_N_0054.npy,8.445313,-3.7824526,-4.2579947,-5.169828,0.9999908,4.8926563e-06,3.0410208e-06,1.221843e-06,N,N
CF04_English_N_0096.npy,8.465632,-4.7207875,-3.8715212,-3.905343,0.9999895,1.8758833e-06,4.3856885e-06,4.239836e-06,N,N
CM05_Hindi_N_0092.npy,8.04741,-3.190168,-3.9189775,-5.795712,0.9999795,1.3169619e-05,6.354113e-06,9.72746e-07,N,N
CM35_English_N_0053.npy,8.001664,-3.260361,-3.6621652,-5.8207965,0.9999776,1.2851534e-05,8.599107e-06,9.930521e-07,N,N
CF02_Gujarati_N_0033.npy,7.6234903,-3.7250311,-3.660688,-4.3990965,0.9999697,1.178655e-05,1.2569869e-05,6.006808e-06,N,N
CF04_Hindi_N_0061.npy,8.074957,-3.850981,-4.068201,-4.113374,0.99998295,6.6164293e-06,5.324589e-06,5.0894096e-06,N,N
CF09_Hindi_N_0051.npy,8.220984,-3.8746302,-3.5806162,-5.25701,0.99998546,5.583867e-06,7.4924474e-06,1.4014412e-06,N,N
CF20_Gujarati_N_0054.npy,5.9949365,-4.5575957,-3.0121562,-0.86072755,0.9987993,2.6095868e-05,0.0001223905,0.0010522067,N,N
CM05_English_N_0012.npy,7.835166,-3.1218615,-4.002695,-5.223656,0.9999732,1.7434593e-05,7.225545e-06,2.1311487e-06,N,N
CF18_English_N_0018.npy,7.363645,-3.215107,-3.2488127,-5.887103,0.99994826,2.544976e-05,2.4606277e-05,1.7589397e-06,N,N
CM35_English_N_0027.npy,7.7134075,-3.2033489,-3.7155406,-5.7719254,0.9999696,1.8150962e-05,1.08757085e-05,1.3911736e-06,N,N
CM05_English_N_0096.npy,8.490571,-3.3776412,-4.275833,-6.2996035,0.99998975,7.0096553e-06,2.8550694e-06,3.7731527e-07,N,N
CM05_Hindi_N_0042.npy,7.842041,-3.4924123,-3.4937944,-5.7266707,0.99997485,1.1953592e-05,1.1937085e-05,1.2798887e-06,N,N
CF04_Hindi_N_0050.npy,7.341987,-3.2528462,-3.8501596,-3.8996096,0.999948,2.5043773e-05,1.3781295e-05,1.3116386e-05,N,N
CF14_Hindi_N_0145.npy,3.7450802,-2.6664176,-1.6514815,-2.5152924,0.9919796,0.0016293881,0.004495788,0.0018952104,N,N
CF20_Gujarati_N_0042.npy,7.923701,-4.3219957,-3.7623048,-3.6283495,0.9999771,4.8056418e-06,8.4105095e-06,9.616084e-06,N,N
CF14_Hindi_N_0123.npy,8.471942,-3.7529192,-4.0976725,-5.1348104,0.99999046,4.9068876e-06,3.4760155e-06,1.2321353e-06,N,N
CM30_English_N_0058.npy,6.9223876,-2.0627577,-3.665868,-6.2122064,0.99984765,0.00012523758,2.5206511e-05,1.9753868e-06,N,N
CF04_English_N_0032.npy,8.916533,-4.2672873,-4.3999796,-4.5058856,0.999995,1.8807767e-06,1.6470609e-06,1.4815473e-06,N,N
CM35_English_N_0052.npy,8.1269,-3.6361654,-3.921389,-5.282279,0.99998486,7.786801e-06,5.8544792e-06,1.501278e-06,N,N
CF14_Hindi_N_0032.npy,8.381135,-3.8338196,-3.9852443,-4.859772,0.99998903,4.9557334e-06,4.259368e-06,1.7764055e-06,N,N
CF02_English_N_0053.npy,6.654463,-3.7350585,-3.032433,-3.8046608,0.9998784,3.0749303e-05,6.208433e-05,2.8681876e-05,N,N
CM05_English_N_0018.npy,7.6434245,-3.1169937,-3.4567466,-6.0983996,0.99996257,2.1222357e-05,1.5109173e-05,1.0764289e-06,N,N
CM03_English_N_0041.npy,4.8562083,-1.8394824,-2.1667433,-4.5863123,0.9977982,0.0012335059,0.00088922895,7.91058e-05,N,N
CF04_English_N_0038.npy,7.879726,-4.0345716,-3.9579167,-3.8856003,0.9999783,6.6938674e-06,7.22716e-06,7.769163e-06,N,N
CF04_Hindi_N_0009.npy,8.372308,-4.0100207,-4.0388584,-4.4771867,0.99998915,4.1919734e-06,4.0728114e-06,2.6274263e-06,N,N
CM05_English_N_0100.npy,7.84508,-3.3362722,-3.840171,-5.5917974,0.99997616,1.3931245e-05,8.416849e-06,1.4602527e-06,N,N
CM05_English_N_0026.npy,7.46893,-2.7722988,-3.663442,-6.310574,0.9999486,3.566718e-05,1.4630191e-05,1.0366097e-06,N,N
CM30_English_N_0020.npy,8.000646,-3.052369,-3.8888025,-5.7878594,0.9999763,1.5838948e-05,6.862272e-06,1.0273486e-06,N,N
CF14_Hindi_N_0134.npy,0.27283442,-1.513458,0.7176073,-1.7564478,0.3497548,0.058612026,0.54566497,0.045968212,M,N
CM30_English_N_0045.npy,8.071841,-3.1779704,-4.0642433,-5.567986,0.99998045,1.3009499e-05,5.362372e-06,1.1920366e-06,N,N
CF09_Hindi_N_0095.npy,8.094285,-3.8784766,-3.720054,-4.885458,0.999984,6.313773e-06,7.397602e-06,2.306547e-06,N,N
CM38_English_N_0137.npy,8.101323,-3.513243,-3.9163375,-5.036789,0.99998295,9.03339e-06,6.0365546e-06,1.9687157e-06,N,N
CF02_English_N_0034.npy,7.2165885,-3.6275735,-3.8136747,-3.703876,0.99994624,1.9517174e-05,1.620296e-05,1.8083363e-05,N,N
CM35_English_N_0006.npy,8.298764,-3.4385874,-4.095521,-5.4493375,0.99998677,7.989642e-06,4.142138e-06,1.069718e-06,N,N
CF18_English_N_0019.npy,8.214823,-3.7969992,-3.9978557,-4.9599795,0.999987,6.0719262e-06,4.967013e-06,1.8977989e-06,N,N
CF14_English_N_0047.npy,-1.2122015,-3.4447918,3.0021737,-1.4218488,0.014374013,0.0015416167,0.97242886,0.0116554545,M,N
CM35_English_N_0012.npy,8.129002,-3.7101383,-4.0926027,-5.1607327,0.9999862,7.2164044e-06,4.9228734e-06,1.6917488e-06,N,N
CF09_Hindi_N_0012.npy,8.029425,-3.8809257,-3.9534836,-4.053166,0.9999814,6.7203564e-06,6.250014e-06,5.6570466e-06,N,N
CF09_Hindi_N_0139.npy,8.13968,-3.5246623,-3.8366575,-5.4340553,0.9999838,8.594758e-06,6.2912322e-06,1.2734873e-06,N,N
CF04_Hindi_N_0111.npy,8.4107065,-5.08241,-3.0124562,-4.605446,0.99998546,1.3804087e-06,1.0938991e-05,2.2240806e-06,N,N
CM05_Hindi_N_0090.npy,7.8199673,-3.2513132,-3.8441658,-5.0403366,0.9999733,1.5552221e-05,8.596463e-06,2.5991383e-06,N,N
CM30_English_N_0032.npy,7.306456,-2.3696895,-4.0874267,-6.3690095,0.9999249,6.275824e-05,1.1263334e-05,1.1502391e-06,N,N
CF20_Gujarati_N_0034.npy,7.372135,-4.897666,-4.0283356,-1.3935182,0.9998281,4.690492e-06,1.1188293e-05,0.00015597335,N,N
CF20_Gujarati_N_0041.npy,7.3525925,-3.4512455,-3.0226154,-5.1580234,0.9999448,2.0320242e-05,3.119468e-05,3.6870958e-06,N,N
CM05_Hindi_N_0080.npy,8.221675,-3.345977,-4.018791,-5.919752,0.999985,9.4673005e-06,4.830884e-06,7.2185463e-07,N,N
CM27_Gujarati_N_0011.npy,6.4431977,-1.9020392,-3.3388145,-6.4126587,0.99970347,0.00023745478,5.644135e-05,2.6100204e-06,N,N
CF09_Hindi_N_0068.npy,8.2706785,-3.5864415,-4.0667334,-5.0638847,0.9999869,7.0878136e-06,4.384544e-06,1.6175848e-06,N,N
CF09_Hindi_N_0078.npy,6.8800416,-3.6823936,-3.739922,-2.8871179,0.99989235,2.5866993e-05,2.4420899e-05,5.729673e-05,N,N
CM05_Hindi_N_0049.npy,7.886534,-3.015477,-3.8624096,-5.861933,0.9999727,1.8420651e-05,7.89745e-06,1.0693124e-06,N,N
CM03_English_N_0087.npy,7.356146,-3.4369397,-3.8977435,-4.0103364,0.99995494,2.0540128e-05,1.2956226e-05,1.1576575e-05,N,N
CF04_Hindi_N_0011.npy,7.3812833,-4.191941,-3.5704136,-3.1390343,0.9999461,9.414326e-06,1.7527313e-05,2.698118e-05,N,N
CF04_Hindi_N_0126.npy,7.484307,-3.4484296,-4.02162,-3.465297,0.9999546,1.786295e-05,1.0069782e-05,1.756417e-05,N,N
CF09_Hindi_N_0067.npy,7.9688153,-3.6391568,-3.9747138,-4.4058614,0.9999801,9.0931235e-06,6.501036e-06,4.2241327e-06,N,N
CM03_English_N_0027.npy,3.9095888,-0.50334966,-2.115068,-4.9682164,0.9855349,0.011944202,0.0023833993,0.00013743267,N,N
CF04_Hindi_N_0113.npy,8.331098,-5.0126395,-4.021559,-2.5311894,0.99997497,1.6027948e-06,4.318159e-06,1.9167152e-05,N,N
CF04_Hindi_N_0021.npy,8.711109,-4.1500087,-4.3655043,-4.672402,0.9999937,2.5970753e-06,2.093612e-06,1.5403253e-06,N,N
CM24_Gujarati_N_0057.npy,5.5043387,-3.571105,-1.968953,-3.2047877,0.99915314,0.00011434499,0.00056757417,0.00016493259,N,N
CM03_English_N_0050.npy,4.2682676,-1.6930846,-1.8809968,-4.0332627,0.9950649,0.0025637106,0.0021245151,0.0002469121,N,N
CF14_Hindi_N_0141.npy,6.134404,-3.6729536,-3.2950277,-2.606099,0.99970466,5.502884e-05,8.03011e-05,0.00015992612,N,N
CF14_Gujarati_N_0047.npy,5.2210374,-2.9008286,-1.9489878,-5.2960734,0.9989079,0.00029664964,0.0007684631,2.7039723e-05,N,N
CF20_Gujarati_N_0072.npy,5.0381713,-2.7581773,-2.4272408,-3.051787,0.9987112,0.00041070383,0.00057181116,0.00030620742,N,N
CM16_Hindi_N_0044.npy,7.118461,-3.0786932,-2.870604,-5.4897437,0.99991345,3.727303e-05,4.589512e-05,3.344172e-06,N,N
CF04_Hindi_N_0112.npy,8.812062,-4.570753,-4.3453665,-4.0259414,0.9999939,1.5413971e-06,1.9310728e-06,2.6578068e-06,N,N
CF04_English_N_0054.npy,8.428315,-4.552581,-4.212411,-3.5828667,0.99998844,2.3038992e-06,3.2374078e-06,6.0758216e-06,N,N
CF09_Hindi_N_0056.npy,8.190868,-3.7125738,-4.342099,-4.549425,0.99998677,6.7669803e-06,3.60575e-06,2.93059e-06,N,N
CM27_Gujarati_N_0043.npy,7.192675,-3.0425048,-3.0520368,-5.5793557,0.99992573,3.588274e-05,3.554233e-05,2.8388683e-06,N,N
CM30_English_N_0025.npy,7.799756,-3.1239095,-3.7267337,-6.0435843,0.99997115,1.8026009e-05,9.864993e-06,9.725262e-07,N,N
CM16_Hindi_N_0072.npy,6.580797,-3.972103,-2.612118,-4.015658,0.99984705,2.6113627e-05,0.00010174225,2.500068e-05,N,N
CM27_Gujarati_N_0007.npy,4.8413424,-2.7903278,-2.4844527,-3.3029656,0.9985684,0.0004841564,0.00065739354,0.00028996784,N,N
CF02_English_N_0040.npy,6.4077735,-2.7961533,-3.0548763,-5.4677205,0.9998147,0.00010062474,7.768599e-05,6.9575767e-06,N,N
CF02_English_N_0012.npy,7.936372,-4.382208,-3.9348316,-3.5713267,0.9999784,4.467859e-06,6.988637e-06,1.0052195e-05,N,N
CF04_English_N_0082.npy,7.87434,-5.064753,-3.5390577,-2.6827035,0.99996054,2.4021842e-06,1.1046055e-05,2.600862e-05,N,N
CM38_English_N_0008.npy,7.8707523,-3.6736038,-3.8932831,-4.415983,0.99997795,9.690366e-06,7.779197e-06,4.6124214e-06,N,N
CM05_Hindi_N_0115.npy,8.082967,-3.2307954,-4.008373,-5.599952,0.99998105,1.2203575e-05,5.6077665e-06,1.1417624e-06,N,N
CM35_English_N_0116.npy,8.08712,-3.5697508,-3.7376428,-5.5435615,0.99998283,8.659202e-06,7.3208835e-06,1.2029915e-06,N,N
CF18_English_N_0021.npy,7.577137,-3.6784637,-3.649349,-4.427665,0.9999676,1.2934229e-05,1.3316341e-05,6.114576e-06,N,N
CF14_Gujarati_N_0072.npy,4.2051296,-2.1662288,-2.526856,-2.6637032,0.9960737,0.0017031217,0.0011874827,0.001035608,N,N
CF14_Hindi_N_0135.npy,5.07859,-3.6573777,-2.1272016,-2.7834764,0.9987136,0.00016049386,0.0007413197,0.000384582,N,N
CF09_Hindi_N_0096.npy,8.316794,-4.4548464,-4.448723,-3.1282651,0.99998355,2.84014e-06,2.857585e-06,1.0702039e-05,N,N
CF04_English_N_0079.npy,7.829475,-5.095761,-3.1978312,-3.098208,0.9999634,2.43571e-06,1.6251226e-05,1.795361e-05,N,N
CF04_English_N_0055.npy,7.2584004,-3.7608526,-3.5739067,-3.3058605,0.999938,1.6382208e-05,1.9749767e-05,2.5820998e-05,N,N
CF04_English_N_0059.npy,8.106203,-3.7905633,-3.9092793,-4.5964117,0.999984,6.8122877e-06,6.0497237e-06,3.0431092e-06,N,N
CM05_Hindi_N_0123.npy,8.166581,-3.5243046,-3.5829883,-5.7696805,0.99998283,8.369615e-06,7.8925905e-06,8.8623887e-07,N,N
CM16_Hindi_N_0052.npy,8.043887,-3.238268,-3.8149147,-6.0984735,0.9999796,1.2595444e-05,7.0758556e-06,7.2117706e-07,N,N
CM30_Gujarati_N_0013.npy,7.1778812,-2.3889582,-4.0340366,-5.9213314,0.9999145,7.0006354e-05,1.3511041e-05,2.0466669e-06,N,N
CM35_English_N_0019.npy,8.271146,-3.413312,-4.0938907,-6.016378,0.99998665,8.423618e-06,4.2650813e-06,6.237372e-07,N,N
CF20_Gujarati_N_0039.npy,8.241338,-4.150127,-4.077688,-4.0721507,0.9999869,4.15384e-06,4.4659027e-06,4.490704e-06,N,N
CM38_English_N_0129.npy,7.921622,-2.6195278,-4.124666,-6.7008977,0.99996734,2.6425483e-05,5.8661026e-06,4.4617607e-07,N,N
CM24_Gujarati_N_0064.npy,5.518569,-1.8600286,-2.952209,-5.683407,0.99915314,0.0006239472,0.00020932453,1.36356475e-05,N,N
CF09_English_N_0037.npy,8.226484,-3.8216722,-3.845622,-4.7076373,0.99998605,5.855257e-06,5.7166917e-06,2.414216e-06,N,N
CF02_English_N_0028.npy,7.5326104,-3.456581,-3.671706,-4.7712293,0.99996495,1.6882617e-05,1.3614826e-05,4.534142e-06,N,N
CM05_Hindi_N_0015.npy,7.9389133,-3.170557,-3.9597235,-5.9157443,0.99997723,1.4969539e-05,6.7995134e-06,9.615869e-07,N,N
CF09_Hindi_N_0115.npy,8.631399,-3.9309912,-4.0410523,-5.2032223,0.9999924,3.5012242e-06,3.1363256e-06,9.810631e-07,N,N
CM16_Hindi_N_0006.npy,7.0474896,-3.2728574,-3.5427756,-4.4189453,0.99993145,3.2953423e-05,2.515802e-05,1.0475169e-05,N,N
CF02_Gujarati_N_0052.npy,8.15487,-4.16034,-3.802118,-4.209259,0.99998486,4.4829667e-06,6.4141536e-06,4.2689435e-06,N,N
CF09_Hindi_N_0085.npy,8.81913,-4.1625657,-4.117966,-5.162782,0.9999945,2.3020725e-06,2.407068e-06,8.46701e-07,N,N
CF04_Hindi_N_0048.npy,7.5195947,-4.793022,-3.4616961,-2.4781954,0.999933,4.4943777e-06,1.7015976e-05,4.5497312e-05,N,N
CF18_English_N_0012.npy,6.821895,-4.644396,-3.463893,-2.078516,0.9998191,1.0475489e-05,3.4108343e-05,0.00013630812,N,N
CF09_Hindi_N_0044.npy,8.268861,-4.1324267,-3.8835542,-4.275687,0.9999871,4.1132384e-06,5.275547e-06,3.5642356e-06,N,N
CM24_Gujarati_N_0039.npy,7.1537943,-2.7827437,-3.4734337,-6.2190247,0.99992585,4.8370912e-05,2.4244957e-05,1.5567767e-06,N,N
CF14_Hindi_N_0031.npy,8.2741,-3.9390962,-3.9503875,-4.8377213,0.9999881,4.964447e-06,4.9087107e-06,2.0211698e-06,N,N
CF20_Gujarati_N_0057.npy,7.26976,-4.2992115,-3.5419858,-2.7025518,0.9999237,9.454234e-06,2.0159761e-05,4.6670964e-05,N,N
CM03_English_N_0054.npy,3.336442,-0.096610785,-2.227074,-5.113837,0.96493673,0.03115609,0.003700792,0.00020634275,N,N
CF20_Gujarati_N_0018.npy,8.152559,-4.017251,-3.988131,-4.6646733,0.99998677,5.1845705e-06,5.3377676e-06,2.7135704e-06,N,N
CF04_Hindi_N_0096.npy,8.152079,-4.6145477,-3.9367259,-2.9594703,0.99997663,2.8543977e-06,5.6219747e-06,1.4938441e-05,N,N
CF14_Hindi_N_0013.npy,4.2057104,-4.604435,-1.0751371,-1.8028325,0.9923638,0.00014807214,0.0050492627,0.002438899,N,N
CF04_Hindi_N_0074.npy,8.2564745,-5.0154614,-3.7700162,-3.3222022,0.99998295,1.7221217e-06,5.98348e-06,9.363483e-06,N,N
CF14_Hindi_N_0027.npy,7.168264,-3.4108539,-3.30622,-4.848038,0.9999403,2.5440262e-05,2.8246439e-05,6.0444995e-06,N,N
CM30_English_N_0008.npy,7.941003,-3.4159617,-3.8682017,-5.520608,0.9999795,1.1687572e-05,7.4356494e-06,1.4245832e-06,N,N
CF04_Hindi_N_0006.npy,8.974269,-4.192901,-4.273699,-5.034828,0.99999547,1.912357e-06,1.7639195e-06,8.2399475e-07,N,N
CM35_English_N_0001.npy,7.9189906,-3.2246823,-3.9370446,-5.380042,0.99997675,1.4466193e-05,7.0954384e-06,1.6760756e-06,N,N
CF14_Gujarati_N_0042.npy,7.1372657,-4.071024,-2.6156182,-4.6178713,0.99992037,1.3560225e-05,5.812216e-05,7.848281e-06,N,N
CF04_English_N_0075.npy,8.142201,-4.358908,-3.6193485,-4.116052,0.9999838,3.7224584e-06,7.7986015e-06,4.745711e-06,N,N
CM38_English_N_0023.npy,7.6662703,-3.1362152,-3.7238758,-5.220056,0.9999658,2.0348167e-05,1.1305961e-05,2.532357e-06,N,N
CF02_Gujarati_N_0027.npy,7.625145,-3.5547724,-3.8169568,-4.610902,0.99997044,1.3951175e-05,1.0733605e-05,4.8522097e-06,N,N
CF04_English_N_0109.npy,8.937557,-4.22409,-4.2202845,-4.990267,0.99999523,1.9229453e-06,1.9302781e-06,8.937598e-07,N,N
CM30_Gujarati_N_0024.npy,7.0615783,-2.7755551,-3.7903552,-5.0167303,0.99992156,5.3426065e-05,1.9365607e-05,5.6809813e-06,N,N
CM03_English_N_0039.npy,4.7082853,-1.8066937,-2.7926483,-3.5406885,0.9977101,0.0014776957,0.0005513029,0.00026092792,N,N
CM05_Hindi_N_0076.npy,7.212415,-2.7177994,-3.566638,-6.1072206,0.99992883,4.8677874e-05,2.0829842e-05,1.6418177e-06,N,N
CF14_Hindi_N_0015.npy,5.907865,-3.8914356,-2.5332026,-3.127145,0.99960977,5.546871e-05,0.00021573536,0.00011911744,N,N
CM35_English_N_0099.npy,7.6610785,-2.9510179,-3.5223122,-6.18884,0.9999604,2.4615449e-05,1.3902662e-05,9.661392e-07,N,N
CM05_Hindi_N_0069.npy,7.019836,-1.8511438,-3.950048,-6.7578096,0.99984133,0.00014038275,1.7209612e-05,1.0384267e-06,N,N
CM16_Hindi_N_0078.npy,6.858503,-3.592578,-2.7150877,-5.1814637,0.9998957,2.8914003e-05,6.9534006e-05,5.9028757e-06,N,N
CM35_English_N_0039.npy,8.549675,-3.5051823,-4.130799,-6.0658207,0.9999906,5.8161813e-06,3.11126e-06,4.4933142e-07,N,N
CF09_Hindi_N_0125.npy,8.459397,-3.8539495,-4.2744703,-5.144975,0.9999913,4.4913572e-06,2.9494959e-06,1.2350727e-06,N,N
CM30_English_N_0035.npy,7.715347,-2.8800282,-3.6758218,-6.536494,0.99996305,2.5030586e-05,1.1294377e-05,6.4638044e-07,N,N
CF04_Hindi_N_0095.npy,8.672124,-4.902945,-3.8719382,-3.4235206,0.9999895,1.2717967e-06,3.565978e-06,5.583725e-06,N,N
CM35_English_N_0034.npy,7.501825,-2.6045394,-3.7526894,-5.7974315,0.99994457,4.081668e-05,1.2947989e-05,1.6756461e-06,N,N
CM38_English_N_0131.npy,8.05663,-3.251093,-3.9381247,-4.989425,0.9999794,1.2277483e-05,6.176397e-06,2.1585463e-06,N,N
CM05_Hindi_N_0113.npy,8.234441,-3.5296538,-3.7316022,-5.6191535,0.999985,7.778794e-06,6.3563357e-06,9.626184e-07,N,N
CM05_English_N_0021.npy,7.989804,-3.2968252,-3.7630343,-6.116812,0.9999789,1.2539213e-05,7.866799e-06,7.474211e-07,N,N
CF09_English_N_0054.npy,7.5325584,-4.747851,-4.104026,-1.5928705,0.9998777,4.64123e-06,8.835732e-06,0.000108848726,N,N
CM16_Hindi_N_0081.npy,3.3120687,-3.346304,-0.80447274,-2.6244683,0.9801758,0.0012577935,0.015977645,0.0025888018,N,N
CM05_English_N_0027.npy,7.4164014,-1.9610232,-4.0730867,-7.4364934,0.99990475,8.46048e-05,1.0236162e-05,3.5434667e-07,N,N
CF04_Hindi_N_0063.npy,8.31767,-3.8976853,-4.0298166,-4.7404046,0.9999887,4.9537475e-06,4.3406008e-06,2.1327758e-06,N,N
CM27_Gujarati_N_0005.npy,5.2630153,-2.3257217,-2.6585145,-5.150809,0.9991019,0.0005056653,0.00036252092,2.998772e-05,N,N
CF04_English_N_0009.npy,8.291465,-4.1311736,-4.1198826,-3.8071046,0.9999864,4.0263453e-06,4.072062e-06,5.567394e-06,N,N
CF20_Gujarati_N_0019.npy,8.363607,-3.9141798,-3.883344,-5.266576,0.9999894,4.653933e-06,4.7996778e-06,1.2035996e-06,N,N
CF14_English_N_0024.npy,7.204877,-3.7795672,-3.4570181,-4.483136,0.99995124,1.6962722e-05,2.3419454e-05,8.393426e-06,N,N
CM03_English_N_0079.npy,7.287584,-3.3345509,-3.3005955,-4.6891975,0.9999442,2.436919e-05,2.5210868e-05,6.288188e-06,N,N
