filename,score_N,score_L,score_M,score_H,prob_N,prob_L,prob_M,prob_H,predict class,actual class
F04_Hindi_M_0103.npy,-2.7487311,-0.32265148,3.4014406,-1.3201121,0.0020606434,0.023315027,0.9660254,0.008598926,M,M
M30_English_M_0026.npy,-3.6510115,-1.6787434,5.9529037,-3.0204158,6.7418296e-05,0.0004845325,0.99932134,0.00012666069,M,M
F04_Hindi_M_0018.npy,-2.778952,-1.4188983,5.898579,-4.2103395,0.00017022222,0.0006632545,0.9991259,4.06792e-05,M,M
F04_Hindi_M_0114.npy,-3.660574,-1.6599178,6.3548107,-3.7827635,4.4688273e-05,0.00033042088,0.99958533,3.9548253e-05,M,M
M30_Hindi_M_0061.npy,-3.5821056,-0.8446144,4.6891026,-1.4735123,0.00025417138,0.003926483,0.99372584,0.0020935193,M,M
M04_English_M_0056.npy,0.49544695,1.4594219,-0.87860024,-4.1735096,0.25742933,0.6750051,0.06515037,0.0024152154,L,M
M30_Hindi_M_0098.npy,-2.809745,-1.5679485,4.3280964,-1.6954062,0.00078975374,0.002733991,0.9940696,0.0024068162,M,M
M17_English_M_0072.npy,-3.1316185,-0.47839218,4.1627626,-2.0977712,0.0006711331,0.009529943,0.9879118,0.0018871346,M,M
F04_Hindi_M_0048.npy,-3.3603144,-1.2131352,5.555381,-3.0031843,0.00013406717,0.0011477056,0.9985266,0.0001916117,M,M
M17_English_M_0015.npy,-3.1386847,1.7797369,1.9983683,-0.55802256,0.0031132684,0.42585325,0.52992004,0.041113455,M,M
M17_English_M_0048.npy,-1.7768612,-0.7498015,2.4505086,-1.3790628,0.01354681,0.037834093,0.92845404,0.020165022,M,M
M17_English_M_0063.npy,-2.798896,-0.012243088,3.3490703,-1.5101323,0.0020465797,0.033209074,0.9573187,0.007425604,M,M
M17_English_M_0016.npy,-2.4518483,1.3495996,1.2852151,-0.55567366,0.010593123,0.47421125,0.44464156,0.070554085,L,M
M30_English_M_0061.npy,-3.754577,-1.6942018,6.25516,-3.4260297,4.493933e-05,0.00035272498,0.99954,6.241845e-05,M,M
M30_English_M_0007.npy,-4.0440583,0.07627532,4.2246146,-1.2015198,0.00025128725,0.015474215,0.9799626,0.004311905,M,M
M04_English_M_0013.npy,-3.8219264,3.8524077,1.6194488,-2.3223433,0.00041865022,0.9010985,0.09660745,0.0018754776,L,M
M30_English_M_0010.npy,-3.3801188,-1.2820771,5.635431,-3.188809,0.000121352896,0.0009890494,0.99874276,0.0001469383,M,M
M17_English_M_0066.npy,-2.6915073,3.648022,0.1205973,-1.6717458,0.0017037317,0.9652142,0.028358463,0.0047236513,L,M
F04_Hindi_M_0042.npy,-3.0798283,-1.4699019,5.5877047,-3.419827,0.00017188452,0.00085984234,0.9988458,0.00012234239,M,M
M04_English_M_0014.npy,-1.858183,2.8879561,0.93772316,-3.4745471,0.007534946,0.86756516,0.12340327,0.0014965875,L,M
M04_English_M_0033.npy,-4.0330224,3.231185,1.0788156,-0.0487874,0.0006064384,0.8661474,0.10065367,0.03259252,L,M
M17_English_M_0081.npy,-2.799352,0.48743495,2.8148699,-1.051505,0.0032488764,0.08692934,0.89116603,0.018655775,M,M
M30_Hindi_M_0004.npy,-2.8110797,2.5445046,1.4947982,-2.4012568,0.0034670644,0.7342814,0.25702822,0.005223307,L,M
M30_English_M_0068.npy,-3.483994,1.3948379,2.3897946,-0.3574505,0.0019574615,0.2573612,0.69606096,0.044620447,M,M
M04_English_M_0023.npy,-3.2429628,4.7067313,0.5438257,-3.0886188,0.000347103,0.9839356,0.015312274,0.0004050318,L,M
M17_English_M_0115.npy,-3.519657,-0.6714247,4.806302,-2.1294718,0.00024084958,0.004156401,0.99463564,0.0009671542,M,M
M30_English_M_0002.npy,-3.355703,-0.018164162,4.315521,-2.8036819,0.00045943388,0.0129329525,0.98580974,0.0007979262,M,M
F04_Hindi_M_0065.npy,-3.151397,-1.9660767,5.997242,-3.2691455,0.00010630615,0.00034780535,0.99945146,9.4497555e-05,M,M
M30_Hindi_M_0045.npy,-1.8886389,0.77006626,1.7101616,-1.7195526,0.018862098,0.26930907,0.68949187,0.022336915,M,M
M30_English_M_0006.npy,-3.5332117,0.47070798,3.65968,-1.3946892,0.0007172352,0.03931351,0.9538822,0.0060870964,M,M
M30_Hindi_M_0026.npy,-4.045896,1.1291071,2.6490781,0.05304975,0.0009556514,0.16895643,0.77248436,0.057603505,M,M
M17_English_M_0083.npy,-3.6171443,3.4620905,1.2685827,-1.2360059,0.0007511658,0.8916789,0.09944438,0.008125521,L,M
M17_English_M_0056.npy,-2.1624856,0.5877231,2.3141341,-1.6576385,0.009412691,0.14727,0.827723,0.015594306,M,M
M30_Hindi_M_0057.npy,-2.687838,-0.5286616,3.5774045,-0.9198137,0.0018467479,0.016000222,0.9713325,0.010820589,M,M
M30_Hindi_M_0082.npy,-3.117496,-1.9043238,5.6631894,-3.106623,0.00015354589,0.0005165497,0.99917465,0.00015522448,M,M
F04_Hindi_M_0062.npy,-3.5082185,-1.6274114,6.1253824,-3.8023295,6.5455184e-05,0.00042930734,0.99945647,4.877683e-05,M,M
M30_Hindi_M_0039.npy,-3.3269107,1.9527807,1.9146621,-1.4431182,0.002545469,0.49969935,0.48101,0.016745135,L,M
M17_English_M_0049.npy,-2.766273,0.23752394,2.9890823,-1.4968592,0.0029360086,0.05919565,0.92741984,0.010448569,M,M
F04_Hindi_M_0074.npy,-3.2082748,-1.2083704,6.090807,-3.9782782,9.143416e-05,0.0006755477,0.9991906,4.233507e-05,M,M
M17_English_M_0103.npy,-3.3039572,-0.31783488,4.308216,-2.252966,0.0004886778,0.009680081,0.9884334,0.0013978555,M,M
M04_English_M_0045.npy,-3.8121839,4.710363,0.11687818,-0.97698337,0.00019624262,0.9864803,0.009980752,0.00334276,L,M
M30_Hindi_M_0032.npy,-3.678791,-1.5023377,5.5641456,-1.9347576,9.664755e-05,0.0008519472,0.99849856,0.00055286,M,M
M17_English_M_0007.npy,-2.6204545,-0.4455259,3.8895893,-2.680015,0.0014649872,0.0128941685,0.9842605,0.0013802799,M,M
M17_English_M_0109.npy,-2.5500877,0.031308796,3.0399358,-1.5029973,0.0035111518,0.04640191,0.9400825,0.010004496,M,M
F04_Hindi_M_0089.npy,-2.7883384,-1.285957,4.4449863,-1.5524257,0.000717487,0.003223222,0.99359,0.0024692449,M,M
F04_Hindi_M_0021.npy,-3.689624,-1.7998302,6.2597294,-3.405514,4.773811e-05,0.0003159309,0.9995728,6.342386e-05,M,M
F04_Hindi_M_0047.npy,-3.2187247,-1.5853839,5.985763,-3.610756,0.00010051825,0.0005147494,0.9993168,6.7918445e-05,M,M
F04_Hindi_M_0076.npy,-3.7739387,-1.3518177,6.2560425,-3.5374725,4.403271e-05,0.00049623725,0.99940395,5.5779095e-05,M,M
M17_English_M_0110.npy,-2.5811043,-1.3941921,4.2766175,-2.5708103,0.0010454948,0.0034260305,0.99447215,0.0010563127,M,M
F04_Hindi_M_0066.npy,-3.5262513,-1.3775554,5.864882,-3.4871914,8.338695e-05,0.0007149323,0.99911493,8.670845e-05,M,M
M17_Hindi_M_0010.npy,-2.672068,-0.37924534,3.2712848,-1.7120119,0.0025334058,0.025087936,0.9657618,0.006616856,M,M
M30_Hindi_M_0071.npy,-4.386848,-0.96828866,5.1846337,-0.824339,6.936525e-05,0.0021174022,0.995368,0.0024452317,M,M
M04_English_M_0046.npy,-3.7628922,4.9717355,-0.12731253,-1.3459891,0.00015962825,0.99199706,0.006053714,0.001789606,L,M
M04_English_M_0049.npy,-3.526309,4.7657595,0.5274891,-2.6337934,0.00024672225,0.9849358,0.014215121,0.0006023141,L,M
M17_English_M_0093.npy,-3.38123,-1.3600298,5.9961934,-3.7230363,8.454672e-05,0.000638106,0.9992173,6.0069233e-05,M,M
F04_Hindi_M_0079.npy,-2.8294358,-1.3581673,5.9025564,-4.2113147,0.00016119484,0.00070196466,0.9990964,4.047708e-05,M,M
M30_English_M_0014.npy,-3.564354,-1.2403451,5.5841017,-2.428975,0.000106222054,0.0010852228,0.998478,0.00033060048,M,M
M17_English_M_0006.npy,-2.7252877,0.7331367,2.2549446,-0.5627931,0.0053485134,0.1699056,0.77825236,0.046493534,M,M
M17_English_M_0050.npy,-2.6048229,1.7057469,1.8659171,-1.1734779,0.005984849,0.44576892,0.5232037,0.025042543,M,M
M32_Marathi_M_0001.npy,-3.5558617,3.9177728,-0.7987193,0.63967925,0.00054225815,0.95491433,0.008543147,0.036000326,L,M
M30_Hindi_M_0073.npy,-3.317865,4.0199475,0.98123014,-2.2725785,0.000619263,0.95202106,0.045598276,0.0017613155,L,M
F04_Hindi_M_0105.npy,-3.4738197,-1.2065325,5.789119,-3.5316973,9.477184e-05,0.0009148496,0.9989009,8.9442394e-05,M,M
F04_English_M_0013.npy,0.95774454,-1.615969,1.646698,-3.9722369,0.32519177,0.024796475,0.6476617,0.0023500435,M,M
F04_Hindi_M_0032.npy,-3.0365508,-1.8883076,5.693674,-3.686242,0.00016150414,0.00050916575,0.99924505,8.433855e-05,M,M
M30_English_M_0004.npy,-3.6693678,0.30580053,3.5934834,-0.9080066,0.0006682715,0.03559152,0.9531673,0.010572965,M,M
M17_English_M_0002.npy,-3.053279,-0.6496326,4.0775104,-1.2669476,0.00078870944,0.008725843,0.9857788,0.0047066384,M,M
M30_Hindi_M_0076.npy,-2.3884373,-0.29374242,2.1452293,-0.9571589,0.00939794,0.0763391,0.8749415,0.039321393,M,M
M30_English_M_0067.npy,-3.7232275,-0.94196403,5.5889835,-2.9595308,9.01576e-05,0.0014550893,0.9982613,0.00019349583,M,M
M30_English_M_0008.npy,-3.8821454,-0.42017046,4.462291,-0.71857005,0.00023456299,0.007477844,0.98673904,0.005548594,M,M
M04_English_M_0052.npy,-0.50264543,2.2246664,-0.026935222,-4.157101,0.055782534,0.85301125,0.08976283,0.0014434059,L,M
M30_Hindi_M_0014.npy,-3.108613,-2.2862368,5.987417,-2.8756003,0.00011205296,0.00025502153,0.99949145,0.00014145531,M,M
M17_English_M_0061.npy,-3.291138,-0.9319077,5.2242355,-2.9036002,0.00019984154,0.0021148832,0.9973908,0.000294436,M,M
F04_Hindi_M_0086.npy,2.500879,-1.646049,0.7544264,-4.9672246,0.8397889,0.013279515,0.14645204,0.00047952807,N,M
F04_Hindi_M_0033.npy,1.206576,-1.9326645,2.06471,-4.6037793,0.29367998,0.012720947,0.6927191,0.0008799723,M,M
M30_English_M_0069.npy,-4.0672145,0.9375761,2.2083473,1.8851153,0.0009379111,0.13986677,0.49842924,0.36076602,M,M
M30_English_M_0040.npy,-1.2259752,-0.7969446,3.1887999,-2.9513059,0.01171274,0.017988048,0.96821296,0.0020862045,M,M
M30_Hindi_M_0051.npy,-1.5405855,0.16887543,2.3052251,-2.8039124,0.018654872,0.10308649,0.87298465,0.005273954,M,M
F04_Hindi_M_0055.npy,-3.5791125,-1.1355937,5.961987,-3.5394497,7.1767936e-05,0.00082629884,0.99902725,7.46717e-05,M,M
M04_English_M_0003.npy,-3.082109,2.9186478,1.3949155,-2.27452,0.002020409,0.8157083,0.17774048,0.0045307577,L,M
M04_English_M_0016.npy,-3.524739,2.3383877,2.3758965,-2.322218,0.0013861536,0.4876802,0.5063198,0.0046138107,M,M
F04_English_M_0018.npy,5.3485637,-2.801348,-1.3856063,-5.8971057,0.9985108,0.00028833075,0.0011877908,1.3044294e-05,N,M
